id_cli,nomb_cli,apell_cli,tip_doc,num_doc,fec_nac,fec_alta,cod_segmento,score_buro,ciudad_res,depto_res,estado_cli,canal_adquis,_ingest_timestamp,_source_system,_batch_id,_ingest_year,_ingest_month,_ingest_day
188,Miguel,Rodriguez,CC,1000000187,1968-12-23T00:00:00.000Z,2025-10-09T00:00:00.000Z,P,817,CDMX,Jalisco,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
189,Carlos,Rodriguez,CC,1000000188,1989-11-30T00:00:00.000Z,2024-08-22T00:00:00.000Z,P,367,Lima,Buenos Aires,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
190,Pedro,Hernandez,CC,1000000189,1996-03-19T00:00:00.000Z,2024-06-17T00:00:00.000Z,P,543,Medellín,Metropolitana,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
191,Ana,Garcia,CC,1000000190,1975-09-07T00:00:00.000Z,2025-02-03T00:00:00.000Z,E,308,Santiago,Lima,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
192,Pedro,Hernandez,CE,1000000191,1994-11-09T00:00:00.000Z,2024-03-14T00:00:00.000Z,B,456,Bogotá,Cundinamarca,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
193,Miguel,Rodriguez,PEP,1000000192,1960-05-23T00:00:00.000Z,2026-01-22T00:00:00.000Z,B,882,Santiago,Metropolitana,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
194,Carlos,Rodriguez,CE,1000000193,1963-04-28T00:00:00.000Z,2025-01-16T00:00:00.000Z,P,763,CDMX,Cundinamarca,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
195,Carlos,Lopez,CC,1000000194,2001-12-07T00:00:00.000Z,2024-04-12T00:00:00.000Z,P,599,Medellín,Buenos Aires,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
196,Laura,Rodriguez,CC,1000000195,1984-04-25T00:00:00.000Z,2025-06-04T00:00:00.000Z,P,619,Guadalajara,Metropolitana,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
197,Ana,Martinez,CC,1000000196,1952-01-13T00:00:00.000Z,2024-06-10T00:00:00.000Z,E,548,Guadalajara,Jalisco,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
198,Maria,Gonzalez,CC,1000000197,1963-04-10T00:00:00.000Z,2025-11-15T00:00:00.000Z,E,622,Guadalajara,Jalisco,Bloqueado,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
199,Maria,Rodriguez,PEP,1000000198,1974-01-06T00:00:00.000Z,2026-02-03T00:00:00.000Z,S,855,CDMX,,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
200,Pedro,Hernandez,CC,1000000199,1991-12-27T00:00:00.000Z,2024-03-09T00:00:00.000Z,S,761,Bogotá,Jalisco,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
201,Laura,Garcia,PEP,1000000200,1950-10-03T00:00:00.000Z,2024-07-27T00:00:00.000Z,S,697,Guadalajara,Lima,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
202,Juan,Garcia,CC,1000000201,1970-10-05T00:00:00.000Z,2025-02-01T00:00:00.000Z,P,692,Medellín,,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
203,Pedro,Garcia,PEP,1000000202,1966-08-23T00:00:00.000Z,2024-10-10T00:00:00.000Z,E,527,CDMX,Lima,Inactivo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
204,Laura,Martinez,PEP,1000000203,1963-06-30T00:00:00.000Z,2024-06-18T00:00:00.000Z,E,868,Santiago,Metropolitana,Activo,,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
205,Ana,Hernandez,CC,1000000204,1982-01-15T00:00:00.000Z,2025-02-17T00:00:00.000Z,S,543,CDMX,Lima,Activo,,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
206,Ana,Martinez,CE,1000000205,1960-12-26T00:00:00.000Z,2024-05-23T00:00:00.000Z,P,356,Santiago,Buenos Aires,Inactivo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
207,Ana,Rodriguez,CE,1000000206,1954-10-05T00:00:00.000Z,2025-09-06T00:00:00.000Z,B,442,Guadalajara,Buenos Aires,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
208,Ana,Gonzalez,CE,1000000207,1983-12-13T00:00:00.000Z,2024-05-05T00:00:00.000Z,P,491,Medellín,Metropolitana,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
209,Ana,Garcia,CE,1000000208,1950-01-05T00:00:00.000Z,2025-03-23T00:00:00.000Z,P,818,Lima,Lima,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
210,Laura,Hernandez,CE,1000000209,1971-12-11T00:00:00.000Z,2025-11-11T00:00:00.000Z,S,703,Medellín,Buenos Aires,Inactivo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
211,Laura,Garcia,CC,1000000210,1998-02-26T00:00:00.000Z,2025-11-04T00:00:00.000Z,E,574,Buenos Aires,Metropolitana,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
212,Carlos,Martinez,CC,1000000211,1970-12-08T00:00:00.000Z,2024-07-13T00:00:00.000Z,E,338,Bogotá,Buenos Aires,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
213,Maria,Lopez,CC,1000000212,1956-08-18T00:00:00.000Z,2024-05-25T00:00:00.000Z,B,492,CDMX,Cundinamarca,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
214,Miguel,Rodriguez,CC,1000000213,1987-08-12T00:00:00.000Z,2024-05-23T00:00:00.000Z,E,626,Guadalajara,Cundinamarca,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
215,Ana,Gonzalez,CC,1000000214,1992-11-29T00:00:00.000Z,2024-10-13T00:00:00.000Z,E,782,Medellín,Buenos Aires,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
216,Juan,Rodriguez,CC,1000000215,1952-02-04T00:00:00.000Z,2024-11-15T00:00:00.000Z,B,324,Bogotá,Metropolitana,Bloqueado,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
217,Miguel,Lopez,PEP,1000000216,1986-09-26T00:00:00.000Z,2024-03-20T00:00:00.000Z,B,401,CDMX,Cundinamarca,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
218,Laura,Gonzalez,PEP,1000000217,1949-12-19T00:00:00.000Z,2024-04-04T00:00:00.000Z,S,516,Guadalajara,Buenos Aires,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
219,Juan,Lopez,CC,1000000218,1986-02-22T00:00:00.000Z,2025-05-17T00:00:00.000Z,S,566,Lima,Jalisco,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
220,Juan,Rodriguez,CC,1000000219,1975-02-20T00:00:00.000Z,2024-11-25T00:00:00.000Z,S,461,Guadalajara,Lima,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
221,Juan,Martinez,PEP,1000000220,1962-06-21T00:00:00.000Z,2025-04-10T00:00:00.000Z,S,586,Guadalajara,Buenos Aires,Activo,,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
222,Carlos,Rodriguez,PEP,1000000221,1966-01-15T00:00:00.000Z,2025-07-21T00:00:00.000Z,E,546,Santiago,Cundinamarca,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
223,Laura,Rodriguez,CC,1000000222,1979-04-27T00:00:00.000Z,2024-12-29T00:00:00.000Z,S,473,Bogotá,Buenos Aires,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
224,Juan,Rodriguez,PEP,1000000223,1999-01-09T00:00:00.000Z,2025-12-30T00:00:00.000Z,P,695,Lima,Metropolitana,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
225,Ana,Hernandez,CE,1000000224,1990-12-24T00:00:00.000Z,2024-12-10T00:00:00.000Z,B,308,Lima,Cundinamarca,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
226,Pedro,Lopez,CE,1000000225,1993-09-18T00:00:00.000Z,2025-08-30T00:00:00.000Z,S,747,Buenos Aires,Metropolitana,Bloqueado,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
227,Juan,Lopez,CE,1000000226,1981-05-08T00:00:00.000Z,2024-03-29T00:00:00.000Z,B,870,Lima,,Inactivo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
228,Carlos,Garcia,PEP,1000000227,1954-08-16T00:00:00.000Z,2025-03-26T00:00:00.000Z,E,896,Buenos Aires,Metropolitana,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
229,Miguel,Lopez,CC,1000000228,1997-05-25T00:00:00.000Z,2025-04-20T00:00:00.000Z,S,620,Guadalajara,Buenos Aires,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
230,Laura,Garcia,CC,1000000229,1968-03-20T00:00:00.000Z,2024-07-20T00:00:00.000Z,P,871,Lima,Cundinamarca,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
231,Carlos,Hernandez,CC,1000000230,1977-09-29T00:00:00.000Z,2025-12-06T00:00:00.000Z,B,424,Guadalajara,Metropolitana,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
232,Juan,Martinez,PEP,1000000231,1975-08-09T00:00:00.000Z,2025-12-16T00:00:00.000Z,S,340,Santiago,Jalisco,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
233,Laura,Garcia,PEP,1000000232,1962-03-15T00:00:00.000Z,2025-02-04T00:00:00.000Z,P,636,Lima,Lima,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
234,Pedro,Rodriguez,CE,1000000233,1978-03-01T00:00:00.000Z,2024-10-31T00:00:00.000Z,E,625,Medellín,Buenos Aires,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
235,Juan,Martinez,PEP,1000000234,2003-03-04T00:00:00.000Z,2024-03-05T00:00:00.000Z,P,485,Santiago,Jalisco,Bloqueado,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
236,Carlos,Hernandez,CE,1000000235,1951-07-10T00:00:00.000Z,2025-05-23T00:00:00.000Z,E,540,CDMX,Cundinamarca,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
237,Maria,Lopez,CE,1000000236,1966-12-13T00:00:00.000Z,2024-11-21T00:00:00.000Z,B,638,Lima,Lima,Bloqueado,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
238,Ana,Garcia,CC,1000000237,1996-08-28T00:00:00.000Z,2025-07-04T00:00:00.000Z,S,393,Guadalajara,Metropolitana,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
239,Miguel,Rodriguez,PEP,1000000238,1983-06-23T00:00:00.000Z,2024-10-25T00:00:00.000Z,P,715,Lima,Jalisco,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
240,Carlos,Gonzalez,CC,1000000239,1984-08-19T00:00:00.000Z,2024-11-05T00:00:00.000Z,P,362,CDMX,Jalisco,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
241,Laura,Gonzalez,CC,1000000240,1976-10-09T00:00:00.000Z,2024-12-16T00:00:00.000Z,P,819,Guadalajara,Metropolitana,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
242,Juan,Martinez,PEP,1000000241,1985-10-28T00:00:00.000Z,2025-08-25T00:00:00.000Z,E,508,Buenos Aires,Metropolitana,Bloqueado,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
243,Ana,Lopez,PEP,1000000242,1999-01-05T00:00:00.000Z,2025-11-22T00:00:00.000Z,B,508,Santiago,Jalisco,Activo,,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
244,Juan,Gonzalez,CE,1000000243,1971-05-24T00:00:00.000Z,2024-05-18T00:00:00.000Z,B,675,CDMX,Cundinamarca,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
245,Laura,Martinez,CE,1000000244,1959-02-28T00:00:00.000Z,2025-08-03T00:00:00.000Z,S,384,CDMX,Buenos Aires,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
246,Juan,Hernandez,CE,1000000245,2002-09-09T00:00:00.000Z,2025-05-24T00:00:00.000Z,S,506,Medellín,Cundinamarca,Activo,,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
247,Maria,Martinez,CE,1000000246,1950-12-07T00:00:00.000Z,2025-09-07T00:00:00.000Z,B,646,Guadalajara,Cundinamarca,Inactivo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
248,Ana,Martinez,CC,1000000247,1967-01-25T00:00:00.000Z,2024-07-22T00:00:00.000Z,B,460,Bogotá,Buenos Aires,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
249,Ana,Martinez,CC,1000000248,1955-12-15T00:00:00.000Z,2024-06-28T00:00:00.000Z,B,749,CDMX,Cundinamarca,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
250,Laura,Rodriguez,PEP,1000000249,1963-08-16T00:00:00.000Z,2025-09-16T00:00:00.000Z,P,415,Buenos Aires,Lima,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
251,Miguel,Martinez,CE,1000000250,1967-09-04T00:00:00.000Z,2025-09-28T00:00:00.000Z,E,661,Buenos Aires,Metropolitana,Bloqueado,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
252,Maria,Garcia,CE,1000000251,1957-10-17T00:00:00.000Z,2024-08-23T00:00:00.000Z,B,550,Buenos Aires,,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
253,Carlos,Martinez,CE,1000000252,1963-12-23T00:00:00.000Z,2024-05-09T00:00:00.000Z,S,482,Guadalajara,Buenos Aires,Inactivo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
254,Juan,Rodriguez,CC,1000000253,1979-12-02T00:00:00.000Z,2025-11-23T00:00:00.000Z,E,627,Santiago,Cundinamarca,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
255,Pedro,Rodriguez,PEP,1000000254,1956-05-23T00:00:00.000Z,2024-09-19T00:00:00.000Z,P,891,Santiago,Jalisco,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
256,Juan,Hernandez,CC,1000000255,2001-04-21T00:00:00.000Z,2024-08-27T00:00:00.000Z,E,306,Guadalajara,Lima,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
257,Juan,Lopez,PEP,1000000256,1965-01-18T00:00:00.000Z,2025-10-14T00:00:00.000Z,B,898,Lima,Cundinamarca,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
258,Carlos,Gonzalez,PEP,1000000257,1961-01-15T00:00:00.000Z,2025-09-18T00:00:00.000Z,E,819,CDMX,Cundinamarca,Activo,,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
259,Juan,Gonzalez,CC,1000000258,1993-03-02T00:00:00.000Z,2026-01-20T00:00:00.000Z,S,686,Medellín,Cundinamarca,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
260,Maria,Martinez,CC,1000000259,1981-05-10T00:00:00.000Z,2025-10-31T00:00:00.000Z,E,669,Buenos Aires,Lima,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
261,Maria,Hernandez,PEP,1000000260,1996-12-19T00:00:00.000Z,2024-06-18T00:00:00.000Z,B,847,CDMX,Metropolitana,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
262,Ana,Martinez,CC,1000000261,1984-03-23T00:00:00.000Z,2025-04-28T00:00:00.000Z,E,378,Guadalajara,Jalisco,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
263,Laura,Gonzalez,CC,1000000262,1979-07-24T00:00:00.000Z,2025-12-25T00:00:00.000Z,E,520,Lima,Cundinamarca,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
264,Miguel,Rodriguez,PEP,1000000263,2000-02-11T00:00:00.000Z,2025-07-16T00:00:00.000Z,E,898,Guadalajara,Cundinamarca,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
265,Pedro,Lopez,PEP,1000000264,1951-08-05T00:00:00.000Z,2025-04-10T00:00:00.000Z,S,869,Lima,Lima,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
266,Juan,Hernandez,CE,1000000265,1957-06-25T00:00:00.000Z,2025-11-27T00:00:00.000Z,E,711,Buenos Aires,Lima,Inactivo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
267,Juan,Rodriguez,CC,1000000266,1970-11-14T00:00:00.000Z,2024-05-30T00:00:00.000Z,E,778,CDMX,Jalisco,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
268,Carlos,Lopez,PEP,1000000267,1955-06-14T00:00:00.000Z,2024-12-19T00:00:00.000Z,P,396,Lima,Jalisco,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
269,Laura,Hernandez,CC,1000000268,1993-07-08T00:00:00.000Z,2025-03-28T00:00:00.000Z,E,692,Bogotá,Cundinamarca,Activo,,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
270,Maria,Hernandez,CC,1000000269,1993-08-25T00:00:00.000Z,2024-04-06T00:00:00.000Z,E,767,Santiago,Cundinamarca,Inactivo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
271,Pedro,Gonzalez,PEP,1000000270,1964-07-13T00:00:00.000Z,2025-07-30T00:00:00.000Z,P,670,CDMX,Cundinamarca,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
272,Ana,Rodriguez,CE,1000000271,1978-06-25T00:00:00.000Z,2025-12-22T00:00:00.000Z,S,692,Buenos Aires,Cundinamarca,Activo,,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
273,Maria,Hernandez,PEP,1000000272,1953-10-12T00:00:00.000Z,2025-01-10T00:00:00.000Z,S,317,Lima,Cundinamarca,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
274,Laura,Garcia,PEP,1000000273,1955-08-10T00:00:00.000Z,2024-08-19T00:00:00.000Z,P,483,Lima,Lima,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
275,Miguel,Hernandez,CC,1000000274,1963-02-14T00:00:00.000Z,2025-04-10T00:00:00.000Z,P,442,Lima,Metropolitana,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
276,Ana,Lopez,CE,1000000275,1982-02-22T00:00:00.000Z,2024-11-17T00:00:00.000Z,E,762,Santiago,Jalisco,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
277,Miguel,Gonzalez,PEP,1000000276,2002-08-16T00:00:00.000Z,2025-06-27T00:00:00.000Z,S,806,CDMX,Lima,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
278,Carlos,Martinez,CC,1000000277,1986-05-30T00:00:00.000Z,2024-03-27T00:00:00.000Z,S,633,Lima,Buenos Aires,Bloqueado,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
279,Carlos,Gonzalez,PEP,1000000278,1998-11-08T00:00:00.000Z,2025-07-08T00:00:00.000Z,E,361,Medellín,Buenos Aires,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
280,Juan,Martinez,CC,1000000279,1958-03-17T00:00:00.000Z,2024-04-24T00:00:00.000Z,B,462,Santiago,Buenos Aires,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
281,Miguel,Rodriguez,PEP,1000000280,1992-08-08T00:00:00.000Z,2024-11-04T00:00:00.000Z,E,851,Bogotá,Jalisco,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
282,Laura,Rodriguez,CE,1000000281,1971-06-23T00:00:00.000Z,2024-11-28T00:00:00.000Z,B,478,CDMX,Cundinamarca,Bloqueado,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
283,Pedro,Hernandez,PEP,1000000282,1980-01-27T00:00:00.000Z,2024-11-14T00:00:00.000Z,E,534,Buenos Aires,Buenos Aires,Inactivo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
284,Ana,Garcia,CC,1000000283,1984-08-27T00:00:00.000Z,2024-09-07T00:00:00.000Z,P,359,CDMX,Buenos Aires,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
285,Maria,Rodriguez,PEP,1000000284,1998-02-08T00:00:00.000Z,2025-09-26T00:00:00.000Z,E,527,Lima,Metropolitana,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
286,Laura,Hernandez,CE,1000000285,1963-03-07T00:00:00.000Z,2025-05-20T00:00:00.000Z,P,538,Guadalajara,Lima,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
287,Laura,Gonzalez,CE,1000000286,1961-06-11T00:00:00.000Z,2025-07-15T00:00:00.000Z,B,867,Buenos Aires,Jalisco,Bloqueado,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
288,Carlos,Rodriguez,CE,1000000287,1983-01-25T00:00:00.000Z,2025-11-06T00:00:00.000Z,B,383,Medellín,Jalisco,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
289,Miguel,Gonzalez,CE,1000000288,1971-05-08T00:00:00.000Z,2025-03-28T00:00:00.000Z,P,340,CDMX,Metropolitana,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
290,Juan,Gonzalez,CC,1000000289,1971-01-14T00:00:00.000Z,2025-04-12T00:00:00.000Z,P,737,Buenos Aires,Buenos Aires,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
291,Juan,Garcia,PEP,1000000290,1957-12-21T00:00:00.000Z,2026-01-02T00:00:00.000Z,S,828,CDMX,Metropolitana,Activo,WEB,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
292,Ana,Rodriguez,CE,1000000291,1962-06-17T00:00:00.000Z,2026-01-12T00:00:00.000Z,S,404,Medellín,Cundinamarca,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
293,Carlos,Gonzalez,PEP,1000000292,1993-08-03T00:00:00.000Z,2024-06-17T00:00:00.000Z,E,836,Bogotá,Buenos Aires,Activo,CORRESPONSAL,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
294,Laura,Garcia,CC,1000000293,1972-08-15T00:00:00.000Z,2025-12-12T00:00:00.000Z,P,681,Bogotá,Jalisco,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
295,Pedro,Garcia,PEP,1000000294,1976-08-20T00:00:00.000Z,2025-10-26T00:00:00.000Z,B,392,Bogotá,Lima,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
296,Carlos,Rodriguez,PEP,1000000295,1989-04-21T00:00:00.000Z,2024-06-11T00:00:00.000Z,S,514,CDMX,Metropolitana,Activo,APP_MOBILE,2026-04-01T18:05:33.990Z,SQL_FINBANK,batch_20260401_180517,2026,4,1
